"rental_id","rental_date","rental_month","customer_id","customer_name","total_rents","active","city","country","film_id","film_title","category","length","inventory_id","store_id","staff_id","staff_name","payment_amount","payment_date","rental_duration"
161,"2005-05-26","May      ",182,"Renee Lane",1,1,"Compton","United States",646,"Outbreak Divine","Games",169,2941,1,1,"Mike Hillyer",0.00,NULL,6
162,"2005-05-26","May      ",296,"Ramona Hale",1,1,"Patiala","India",272,"Edge Kissing","Drama",153,1229,2,2,"Jon Stephens",0.00,NULL,5
163,"2005-05-26","May      ",104,"Rita Graham",1,1,"Toulon","France",501,"Kissing Dolls","Action",141,2306,1,1,"Mike Hillyer",0.00,NULL,3
164,"2005-05-26","May      ",151,"Megan Palmer",1,1,"Laiwu","China",239,"Dogma Family","Animation",122,1070,1,1,"Mike Hillyer",0.00,NULL,5
165,"2005-05-26","May      ",33,"Anna Hill",1,1,"Alessandria","Italy",600,"Motions Details","Horror",166,2735,1,1,"Mike Hillyer",0.00,NULL,5
166,"2005-05-26","May      ",322,"Jason Morrissey",1,1,"Baha Blanca","Argentina",850,"Story Side","Action",163,3894,1,1,"Mike Hillyer",0.00,NULL,7
167,"2005-05-26","May      ",401,"Tony Carranza",1,1,"Koriyama","Japan",190,"Creepers Kane","Classics",172,865,1,1,"Mike Hillyer",0.00,NULL,5
168,"2005-05-26","May      ",469,"Wesley Bull",1,1,"Ourense (Orense)","Spain",595,"Moon Bunch","Foreign",83,2714,2,2,"Jon Stephens",0.00,NULL,7
169,"2005-05-26","May      ",381,"Bobby Boudreau",1,1,"South Hill","Anguilla",382,"Grit Clockwork","Games",137,1758,2,2,"Jon Stephens",0.00,NULL,3
170,"2005-05-26","May      ",107,"Florence Woods",1,1,"Merlo","Argentina",806,"Sleepy Japanese","New",137,3688,1,1,"Mike Hillyer",0.00,NULL,4
171,"2005-05-26","May      ",400,"Bryan Hardison",1,1,"Dallas","United States",979,"Witches Panic","Drama",100,4483,2,2,"Jon Stephens",0.00,NULL,6
172,"2005-05-26","May      ",176,"June Carroll",1,1,"Skikda","Algeria",630,"Notting Speakeasy","Drama",48,2873,2,2,"Jon Stephens",0.00,NULL,7
173,"2005-05-26","May      ",533,"Jessie Milam",1,1,"Binzhou","China",786,"Shepherd Midsummer","Children",113,3596,2,2,"Jon Stephens",0.00,NULL,7
174,"2005-05-26","May      ",552,"Hugh Waldrop",1,1,"Haining","China",862,"Summer Scarface","Classics",53,3954,2,2,"Jon Stephens",0.00,NULL,5
175,"2005-05-26","May      ",47,"Frances Parker",1,1,"Juazeiro do Norte","Brazil",947,"Vision Torque","Foreign",59,4346,2,2,"Jon Stephens",0.00,NULL,5
176,"2005-05-26","May      ",250,"Jo Fowler",1,1,"Oyo","Nigeria",187,"Cranes Reservoir","Sports",57,851,2,2,"Jon Stephens",0.00,NULL,5
177,"2005-05-26","May      ",548,"Allan Cornish",1,1,"Tarlac","Philippines",775,"Seattle Expecations","Drama",110,3545,2,2,"Jon Stephens",0.00,NULL,4
178,"2005-05-26","May      ",196,"Alma Austin",1,1,"Mannheim","Germany",326,"Flying Hook","Animation",69,1489,2,2,"Jon Stephens",0.00,NULL,6
179,"2005-05-26","May      ",19,"Ruth Martinez",1,1,"Kimberley","South Africa",563,"Massacre Usual","Games",165,2575,1,1,"Mike Hillyer",0.00,NULL,6
180,"2005-05-26","May      ",75,"Tammy Sanders",1,1,"Changhwa","Taiwan",603,"Movie Shakespeare","Family",53,2752,1,1,"Mike Hillyer",0.00,NULL,6
181,"2005-05-26","May      ",587,"Sergio Stanfield",1,1,"Celaya","Mexico",527,"Lola Agent","Horror",85,2417,2,2,"Jon Stephens",0.00,NULL,4
182,"2005-05-26","May      ",237,"Tanya Gilbert",1,1,"Naju","South Korea",961,"Wash Heavenly","Foreign",161,4396,2,2,"Jon Stephens",0.00,NULL,7
183,"2005-05-26","May      ",254,"Maxine Silva",1,1,"Poos de Caldas","Brazil",631,"Novocaine Flight","Sports",64,2877,1,1,"Mike Hillyer",0.00,NULL,4
184,"2005-05-26","May      ",556,"Armando Gruber",1,1,"Southport","United Kingdom",429,"Honey Ties","Sports",84,1970,1,1,"Mike Hillyer",0.00,NULL,3
185,"2005-05-26","May      ",125,"Ethel Webb",1,1,"Boksburg","South Africa",571,"Metal Armageddon","Documentary",161,2598,2,2,"Jon Stephens",0.00,NULL,6
186,"2005-05-26","May      ",468,"Tim Cary",1,1,"Bijapur","India",391,"Half Outfield","Family",146,1799,2,2,"Jon Stephens",0.00,NULL,6
187,"2005-05-26","May      ",515,"Andre Rapp",1,1,"Coquimbo","Chile",872,"Sweet Brotherhood","Travel",185,4004,1,1,"Mike Hillyer",0.00,NULL,3
188,"2005-05-26","May      ",243,"Lydia Burke",1,1,"San Miguel de Tucumn","Argentina",734,"Road Roxanne","Documentary",158,3342,1,1,"Mike Hillyer",0.00,NULL,4
189,"2005-05-26","May      ",247,"Stella Moreno",1,1,"Coacalco de Berriozbal","Mexico",219,"Deep Crusade","Documentary",51,984,1,1,"Mike Hillyer",0.00,NULL,6
190,"2005-05-26","May      ",533,"Jessie Milam",1,1,"Binzhou","China",863,"Sun Confessions","Sci-Fi",141,3962,1,1,"Mike Hillyer",0.00,NULL,5
191,"2005-05-26","May      ",412,"Allen Butterfield",1,1,"Hoshiarpur","India",951,"Voyage Legally","Classics",78,4365,1,1,"Mike Hillyer",0.00,NULL,6
192,"2005-05-26","May      ",437,"Randall Neumann",1,1,"La Romana","Dominican Republic",413,"Hedwig Alter","Comedy",169,1897,1,1,"Mike Hillyer",0.00,NULL,7
193,"2005-05-26","May      ",270,"Leah Curtis",1,1,"Kalisz","Poland",851,"Straight Hours","Sports",151,3900,2,2,"Jon Stephens",0.00,NULL,3
194,"2005-05-26","May      ",29,"Angela Hernandez",1,1,"Shimonoseki","Japan",295,"Expendable Stallion","Documentary",97,1337,2,2,"Jon Stephens",0.00,NULL,3
195,"2005-05-26","May      ",564,"Bob Pfeiffer",1,1,"Xintai","China",112,"Calendar Gunfight","Foreign",120,506,2,2,"Jon Stephens",0.00,NULL,4
196,"2005-05-26","May      ",184,"Vivian Ruiz",1,1,"s-Hertogenbosch","Netherlands",43,"Atlantis Cause","Family",170,190,1,1,"Mike Hillyer",0.00,NULL,6
197,"2005-05-26","May      ",546,"Kelly Knott",1,1,"Sanya","China",915,"Truman Crazy","Action",92,4212,2,2,"Jon Stephens",0.00,NULL,7
198,"2005-05-26","May      ",54,"Teresa Rogers",1,1,"Iwakuni","Japan",388,"Gunfight Moon","Comedy",70,1789,1,1,"Mike Hillyer",0.00,NULL,5
199,"2005-05-26","May      ",71,"Kathy James",1,1,"Baybay","Philippines",462,"Insider Arizona","Music",78,2135,1,1,"Mike Hillyer",0.00,NULL,5
200,"2005-05-26","May      ",321,"Kevin Schuler",1,1,"Birgunj","Nepal",856,"Streetcar Intentions","Horror",73,3926,1,1,"Mike Hillyer",0.00,NULL,5
201,"2005-05-26","May      ",444,"Marcus Hidalgo",1,1,"Tartu","Estonia",169,"Comforts Rush","Travel",76,776,2,2,"Jon Stephens",0.00,NULL,3
202,"2005-05-26","May      ",20,"Sharon Robinson",1,1,"Mardan","Pakistan",147,"Chocolat Harry","Family",101,674,1,1,"Mike Hillyer",0.00,NULL,5
203,"2005-05-26","May      ",109,"Edna West",1,1,"Klerksdorp","South Africa",740,"Rollercoaster Bringing","Horror",153,3374,1,1,"Mike Hillyer",0.00,NULL,5
204,"2005-05-26","May      ",528,"Claude Herzog",1,1,"Benguela","Angola",401,"Harold French","Drama",168,1842,1,1,"Mike Hillyer",0.00,NULL,6
205,"2005-05-26","May      ",114,"Grace Ellis",1,1,"Duisburg","Germany",68,"Betrayed Rear","Children",122,303,2,2,"Jon Stephens",0.00,NULL,5
206,"2005-05-26","May      ",345,"Carl Artis",1,1,"San Lorenzo","Paraguay",374,"Graffiti Love","Sci-Fi",117,1717,1,1,"Mike Hillyer",0.00,NULL,3
207,"2005-05-26","May      ",47,"Frances Parker",1,1,"Juazeiro do Norte","Brazil",21,"American Circus","Action",129,102,2,2,"Jon Stephens",0.00,NULL,3
208,"2005-05-26","May      ",274,"Naomi Jennings",1,1,"Karnal","India",803,"Slacker Liaisons","Drama",179,3669,1,1,"Mike Hillyer",0.00,NULL,7
209,"2005-05-26","May      ",379,"Carlos Coughlin",1,1,"Bhavnagar","India",159,"Closer Bang","Comedy",58,729,1,1,"Mike Hillyer",0.00,NULL,5
210,"2005-05-26","May      ",391,"Clarence Gamez",1,1,"Izumisano","Japan",391,"Half Outfield","Family",146,1801,2,2,"Jon Stephens",0.00,NULL,6
211,"2005-05-26","May      ",170,"Beatrice Arnold",1,1,"Udaipur","India",872,"Sweet Brotherhood","Travel",185,4005,1,1,"Mike Hillyer",0.00,NULL,3
212,"2005-05-26","May      ",59,"Cheryl Murphy",1,1,"Mysore","India",167,"Coma Head","Travel",109,764,2,2,"Jon Stephens",0.00,NULL,6
213,"2005-05-26","May      ",394,"Chris Brothers",1,1,"Gijn","Spain",329,"Forrest Sons","Action",63,1505,2,2,"Jon Stephens",0.00,NULL,4
214,"2005-05-26","May      ",98,"Lillian Griffin",1,1,"al-Ayn","United Arab Emirates",319,"Fish Opus","Sci-Fi",125,1453,2,2,"Jon Stephens",0.00,NULL,4
215,"2005-05-26","May      ",197,"Sue Peters",1,1,"Changzhou","China",149,"Christmas Moonshine","Children",150,679,2,2,"Jon Stephens",0.00,NULL,7
216,"2005-05-26","May      ",91,"Lois Butler",1,1,"Bandar Seri Begawan","Brunei",306,"Feathers Metal","Games",104,1398,1,1,"Mike Hillyer",0.00,NULL,3
217,"2005-05-26","May      ",121,"Josephine Gomez",1,1,"Etawah","India",961,"Wash Heavenly","Foreign",161,4395,2,2,"Jon Stephens",0.00,NULL,7
218,"2005-05-26","May      ",309,"Christopher Greco",1,1,"Brescia","Italy",496,"Kick Savannah","Travel",179,2291,2,2,"Jon Stephens",0.00,NULL,3
219,"2005-05-26","May      ",489,"Ricardo Meador",1,1,"Okayama","Japan",676,"Philadelphia Wife","Sports",137,3074,1,1,"Mike Hillyer",0.00,NULL,7
220,"2005-05-26","May      ",542,"Lonnie Tirado",1,1,"Pangkal Pinang","Indonesia",279,"Elizabeth Shane","Sports",152,1259,1,1,"Mike Hillyer",0.00,NULL,7
221,"2005-05-26","May      ",143,"Leslie Gordon",1,1,"Kilis","Turkey",783,"Shane Darkness","Travel",93,3578,1,1,"Mike Hillyer",0.00,NULL,5
222,"2005-05-26","May      ",83,"Louise Jenkins",1,1,"Springs","South Africa",602,"Mourning Purple","Sci-Fi",146,2745,2,2,"Jon Stephens",0.00,NULL,5
223,"2005-05-26","May      ",460,"Leon Bostic",1,1,"Florencia","Colombia",686,"Pluto Oleander","New",84,3121,1,1,"Mike Hillyer",0.00,NULL,5
224,"2005-05-26","May      ",318,"Brian Wyman",1,1,"Bydgoszcz","Poland",933,"Vampire Whale","New",126,4285,1,1,"Mike Hillyer",0.00,NULL,4
225,"2005-05-26","May      ",467,"Alvin Deloach",1,1,"Cuauhtmoc","Mexico",141,"Chicago North","Games",185,651,2,2,"Jon Stephens",0.00,NULL,6
226,"2005-05-26","May      ",221,"Bessie Morrison",1,1,"Syrakusa","Italy",911,"Trip Newton","Action",64,4181,2,2,"Jon Stephens",0.00,NULL,7
227,"2005-05-26","May      ",301,"Robert Baughman",1,1,"Kaliningrad","Russian Federation",48,"Backlash Undefeated","Children",118,214,1,1,"Mike Hillyer",0.00,NULL,3
228,"2005-05-26","May      ",571,"Johnnie Chisholm",1,1,"Plock","Poland",113,"California Birds","Sports",75,511,1,1,"Mike Hillyer",0.00,NULL,4
229,"2005-05-26","May      ",312,"Mark Rinehart",1,1,"Tabuk","Saudi Arabia",251,"Dragonfly Strangers","New",133,1131,2,2,"Jon Stephens",0.00,NULL,6
230,"2005-05-26","May      ",58,"Jean Bell",1,1,"Kuching","Malaysia",242,"Doom Dancing","Comedy",68,1085,1,1,"Mike Hillyer",0.00,NULL,4
231,"2005-05-26","May      ",365,"Bruce Schwarz",1,1,"Okinawa","Japan",878,"Teen Apollo","Travel",74,4032,1,1,"Mike Hillyer",0.00,NULL,3
232,"2005-05-26","May      ",256,"Mabel Holland",1,1,"Monywa","Myanmar",646,"Outbreak Divine","Games",169,2945,2,2,"Jon Stephens",0.00,NULL,6
233,"2005-05-26","May      ",531,"Jamie Waugh",1,1,"Kuwana","Japan",156,"Clerks Angels","Documentary",164,715,2,2,"Jon Stephens",0.00,NULL,3
234,"2005-05-26","May      ",566,"Casey Mena",1,1,"Tokat","Turkey",292,"Excitement Eve","Action",51,1321,2,2,"Jon Stephens",0.00,NULL,3
235,"2005-05-26","May      ",119,"Sherry Marshall",1,1,"Shubra al-Khayma","Egypt",773,"Seabiscuit Punk","Sports",112,3537,1,1,"Mike Hillyer",0.00,NULL,6
236,"2005-05-26","May      ",446,"Theodore Culp",1,0,"Uluberia","India",280,"Empire Malkovich","Children",177,1265,1,1,"Mike Hillyer",0.00,NULL,7
237,"2005-05-26","May      ",536,"Fernando Churchill",1,1,"Tonghae","South Korea",54,"Banger Pinocchio","Music",113,241,1,1,"Mike Hillyer",0.00,NULL,5
238,"2005-05-26","May      ",211,"Stacey Montgomery",1,1,"Fuyu","China",112,"Calendar Gunfight","Foreign",120,503,1,1,"Mike Hillyer",0.00,NULL,4
239,"2005-05-26","May      ",49,"Joyce Edwards",1,1,"Jedda","Saudi Arabia",26,"Annie Identity","Sci-Fi",86,131,2,2,"Jon Stephens",0.00,NULL,3
240,"2005-05-26","May      ",103,"Gladys Hamilton",1,1,"Ilorin","Nigeria",749,"Rules Human","Horror",153,3420,1,1,"Mike Hillyer",0.00,NULL,6
241,"2005-05-26","May      ",245,"Courtney Day",1,1,"Uijongbu","South Korea",970,"Westward Seabiscuit","Classics",52,4438,2,2,"Jon Stephens",0.00,NULL,7
242,"2005-05-26","May      ",214,"Kristin Johnston",1,1,"Sunnyvale","United States",454,"Impact Aladdin","Music",180,2095,1,1,"Mike Hillyer",0.00,NULL,6
243,"2005-05-26","May      ",543,"Lance Pemberton",1,1,"Beni-Mellal","Morocco",375,"Grail Frankenstein","Action",85,1721,2,2,"Jon Stephens",0.00,NULL,4
244,"2005-05-26","May      ",257,"Marsha Douglas",1,1,"Beira","Mozambique",232,"Dirty Ace","Games",147,1041,1,1,"Mike Hillyer",0.00,NULL,7
245,"2005-05-26","May      ",158,"Veronica Stone",1,1,"Greensboro","United States",668,"Peak Forever","Sports",80,3045,2,2,"Jon Stephens",0.00,NULL,7
246,"2005-05-26","May      ",240,"Marlene Welch",1,1,"Iwaki","Japan",621,"Network Peak","Family",75,2829,2,2,"Jon Stephens",0.00,NULL,5
247,"2005-05-26","May      ",102,"Crystal Ford",1,1,"Ashdod","Israel",892,"Titanic Boondock","Animation",104,4095,2,2,"Jon Stephens",0.00,NULL,3
248,"2005-05-26","May      ",545,"Julio Noland",1,1,"Konotop","Ukraine",416,"Highball Potter","Foreign",110,1913,2,2,"Jon Stephens",0.00,NULL,6
249,"2005-05-26","May      ",472,"Greg Robins",1,1,"Nam Dinh","Vietnam",530,"Lord Arizona","Action",108,2428,2,2,"Jon Stephens",0.00,NULL,5
250,"2005-05-26","May      ",539,"Mathew Bolin",1,1,"Valencia","Venezuela",81,"Blindness Gun","Sci-Fi",103,368,1,1,"Mike Hillyer",0.00,NULL,6
251,"2005-05-26","May      ",204,"Rosemary Schmidt",1,1,"Usak","Turkey",948,"Voice Peach","New",139,4352,1,1,"Mike Hillyer",0.00,NULL,6
252,"2005-05-26","May      ",187,"Brittany Riley",1,1,"Sumy","Ukraine",267,"Eagles Panky","New",140,1203,1,1,"Mike Hillyer",0.00,NULL,4
253,"2005-05-26","May      ",416,"Jeffery Pinson",1,1,"Dadu","Pakistan",650,"Pacific Amistad","Documentary",144,2969,1,1,"Mike Hillyer",0.00,NULL,3
254,"2005-05-26","May      ",390,"Shawn Heaton",1,1,"Nakhon Sawan","Thailand",398,"Hanover Galaxy","Music",47,1835,2,2,"Jon Stephens",0.00,NULL,5
255,"2005-05-26","May      ",114,"Grace Ellis",1,1,"Duisburg","Germany",719,"Records Zorro","Sports",182,3264,1,1,"Mike Hillyer",0.00,NULL,7
256,"2005-05-26","May      ",436,"Troy Quigley",1,1,"Vancouver","Canada",702,"Pulp Beverly","Horror",89,3194,1,1,"Mike Hillyer",0.00,NULL,4
257,"2005-05-26","May      ",373,"Louis Leone",1,1,"Tanauan","Philippines",563,"Massacre Usual","Games",165,2570,2,2,"Jon Stephens",0.00,NULL,6
258,"2005-05-26","May      ",502,"Brett Cornwell",1,1,"Siliguri (Shiliguri)","India",773,"Seabiscuit Punk","Sports",112,3534,2,2,"Jon Stephens",0.00,NULL,6
259,"2005-05-26","May      ",482,"Maurice Crawley",1,0,"Coatzacoalcos","Mexico",6,"Agent Truman","Foreign",169,30,2,2,"Jon Stephens",0.00,NULL,3
260,"2005-05-26","May      ",21,"Michelle Clark",1,1,"Tangail","Bangladesh",96,"Breaking Home","New",169,435,2,2,"Jon Stephens",0.00,NULL,4
261,"2005-05-26","May      ",414,"Vincent Ralston",1,1,"Allende","Mexico",301,"Family Sweet","Horror",155,1369,2,2,"Jon Stephens",0.00,NULL,4
262,"2005-05-26","May      ",236,"Marcia Dean",1,1,"Tanza","Philippines",927,"Uprising Uptown","Action",174,4261,2,2,"Jon Stephens",0.00,NULL,6
263,"2005-05-26","May      ",449,"Oscar Aquino",1,1,"Sirjan","Iran",256,"Drop Waterfront","Sports",178,1160,2,2,"Jon Stephens",0.00,NULL,6
264,"2005-05-26","May      ",251,"Vickie Brewer",1,1,"Halle/Saale","Germany",449,"Identity Lover","Sci-Fi",119,2069,2,2,"Jon Stephens",0.00,NULL,4
265,"2005-05-26","May      ",303,"William Satterfield",1,1,"Sanaa","Yemen",492,"Jungle Closer","New",134,2276,1,1,"Mike Hillyer",0.00,NULL,6
266,"2005-05-26","May      ",263,"Hilda Hopkins",1,1,"Mandaluyong","Philippines",727,"Resurrection Silverado","Family",117,3303,2,2,"Jon Stephens",0.00,NULL,6
267,"2005-05-26","May      ",417,"Travis Estep",1,1,"al-Qatif","Saudi Arabia",268,"Early Home","Animation",96,1206,2,2,"Jon Stephens",0.00,NULL,6
268,"2005-05-26","May      ",75,"Tammy Sanders",1,1,"Changhwa","Taiwan",374,"Graffiti Love","Sci-Fi",117,1714,1,1,"Mike Hillyer",0.00,NULL,3
269,"2005-05-26","May      ",322,"Jason Morrissey",1,1,"Baha Blanca","Argentina",767,"Scalawag Duck","Music",183,3501,2,2,"Jon Stephens",0.00,NULL,6
270,"2005-05-26","May      ",200,"Jeanne Lawson",1,1,"Ashgabat","Turkmenistan",46,"Autumn Crow","Games",108,207,2,2,"Jon Stephens",0.00,NULL,3
271,"2005-05-26","May      ",92,"Tina Simmons",1,1,"Goinia","Brazil",521,"Lies Treatment","Drama",147,2388,2,2,"Jon Stephens",0.00,NULL,7
272,"2005-05-26","May      ",71,"Kathy James",1,1,"Baybay","Philippines",216,"Day Unfaithful","New",113,971,2,2,"Jon Stephens",0.00,NULL,3
273,"2005-05-26","May      ",193,"Katie Elliott",1,1,"Kisumu","Kenya",349,"Gangs Pride","Animation",185,1590,2,2,"Jon Stephens",0.00,NULL,4
274,"2005-05-26","May      ",311,"Paul Trout",1,1,"Kursk","Russian Federation",142,"Chicken Hellfighters","Documentary",122,656,1,1,"Mike Hillyer",0.00,NULL,3
275,"2005-05-26","May      ",133,"Pauline Henry",1,1,"Torren","Mexico",374,"Graffiti Love","Sci-Fi",117,1718,1,1,"Mike Hillyer",0.00,NULL,3
276,"2005-05-26","May      ",58,"Jean Bell",1,1,"Kuching","Malaysia",271,"Easy Gladiator","Action",148,1221,1,1,"Mike Hillyer",0.00,NULL,5
277,"2005-05-26","May      ",45,"Janet Phillips",1,1,"Antofagasta","Chile",308,"Ferris Mother","Comedy",142,1409,1,1,"Mike Hillyer",0.00,NULL,3
278,"2005-05-26","May      ",214,"Kristin Johnston",1,1,"Sunnyvale","United States",40,"Army Flintstones","Documentary",148,182,2,2,"Jon Stephens",0.00,NULL,4
279,"2005-05-26","May      ",384,"Ernest Stepp",1,1,"Huaian","China",143,"Chill Luck","Drama",142,661,2,2,"Jon Stephens",0.00,NULL,6
280,"2005-05-26","May      ",167,"Sally Pierce",1,1,"Chandrapur","India",413,"Hedwig Alter","Comedy",169,1896,1,1,"Mike Hillyer",0.00,NULL,7
281,"2005-05-26","May      ",582,"Andy Vanhorn",1,1,"Huejutla de Reyes","Mexico",269,"Earring Instinct","Family",98,1208,2,2,"Jon Stephens",0.00,NULL,3
282,"2005-05-26","May      ",282,"Jenny Castro",1,1,"Ponce","Puerto Rico",980,"Wizard Coldblooded","Music",75,4486,2,2,"Jon Stephens",0.00,NULL,4
283,"2005-05-26","May      ",242,"Glenda Frazier",1,1,"Qinhuangdao","China",772,"Sea Virgin","Drama",80,3530,1,1,"Mike Hillyer",0.00,NULL,4
284,"2005-05-26","May      ",359,"Willie Markham",1,1,"Almirante Brown","Argentina",77,"Birds Perdition","New",61,350,2,2,"Jon Stephens",0.00,NULL,5
285,"2005-05-26","May      ",162,"Lauren Hudson",1,1,"Le Mans","France",545,"Madness Attacks","Foreign",178,2486,2,2,"Jon Stephens",0.00,NULL,4
286,"2005-05-26","May      ",371,"Billy Poulin",1,1,"Cabuyao","Philippines",70,"Bikini Borrowers","Animation",142,314,2,2,"Jon Stephens",0.00,NULL,7
287,"2005-05-26","May      ",17,"Donna Thompson",1,1,"Elista","Russian Federation",792,"Shrek License","Foreign",154,3631,1,1,"Mike Hillyer",0.00,NULL,7
288,"2005-05-26","May      ",82,"Kathryn Coleman",1,1,"Simferopol","Ukraine",775,"Seattle Expecations","Drama",110,3546,2,2,"Jon Stephens",0.00,NULL,4
289,"2005-05-26","May      ",81,"Andrea Henderson",1,1,"Mahajanga","Madagascar",534,"Louisiana Harry","Family",70,2449,1,1,"Mike Hillyer",0.00,NULL,5
290,"2005-05-26","May      ",429,"Frederick Isbell",1,1,"Tsuyama","Japan",609,"Muscle Bright","Travel",185,2776,1,1,"Mike Hillyer",0.00,NULL,7
291,"2005-05-26","May      ",577,"Clifton Malcolm",1,1,"Tanshui","Taiwan",109,"Butterfly Chocolat","New",89,485,2,2,"Jon Stephens",0.00,NULL,3
292,"2005-05-26","May      ",515,"Andre Rapp",1,1,"Coquimbo","Chile",927,"Uprising Uptown","Action",174,4264,1,1,"Mike Hillyer",0.00,NULL,6
293,"2005-05-26","May      ",158,"Veronica Stone",1,1,"Greensboro","United States",397,"Hanky October","Sci-Fi",107,1828,2,2,"Jon Stephens",0.00,NULL,5
294,"2005-05-26","May      ",369,"Fred Wheat",1,1,"Jurez","Mexico",603,"Movie Shakespeare","Family",53,2751,1,1,"Mike Hillyer",0.00,NULL,6
295,"2005-05-26","May      ",65,"Rose Howard",1,1,"Cayenne","French Guiana",878,"Teen Apollo","Travel",74,4030,2,2,"Jon Stephens",0.00,NULL,3
296,"2005-05-26","May      ",468,"Tim Cary",1,1,"Bijapur","India",848,"Stone Fire","Travel",94,3878,2,2,"Jon Stephens",0.00,NULL,3
297,"2005-05-26","May      ",48,"Ann Evans",1,1,"Niznekamsk","Russian Federation",349,"Gangs Pride","Animation",185,1594,2,2,"Jon Stephens",0.00,NULL,4
298,"2005-05-26","May      ",460,"Leon Bostic",1,1,"Florencia","Colombia",241,"Donnie Alley","Animation",125,1083,2,2,"Jon Stephens",0.00,NULL,4
299,"2005-05-26","May      ",448,"Miguel Betancourt",1,1,"Erlangen","Germany",956,"Wanda Chamber","Games",107,4376,2,2,"Jon Stephens",0.00,NULL,7
300,"2005-05-26","May      ",47,"Frances Parker",1,1,"Juazeiro do Norte","Brazil",56,"Barefoot Manchurian","Action",129,249,2,2,"Jon Stephens",0.00,NULL,6
301,"2005-05-26","May      ",274,"Naomi Jennings",1,1,"Karnal","India",756,"Saddle Antitrust","Comedy",80,3448,2,2,"Jon Stephens",0.00,NULL,7
302,"2005-05-26","May      ",387,"Jesse Schilling",1,1,"Lubumbashi","Congo, The Democratic Republic of the",641,"Orange Grapes","Foreign",76,2921,2,2,"Jon Stephens",0.00,NULL,4
303,"2005-05-26","May      ",596,"Enrique Forsythe",1,1,"Patras","Greece",246,"Doubtfire Labyrinth","Foreign",154,1111,2,2,"Jon Stephens",0.00,NULL,5
304,"2005-05-26","May      ",534,"Christian Jung",1,0,"Amroha","India",370,"Gorgeous Bingo","Children",108,1701,1,1,"Mike Hillyer",0.00,NULL,4
305,"2005-05-26","May      ",464,"Jerome Kenyon",1,1,"Rancagua","Chile",585,"Mob Duffel","Drama",105,2665,2,2,"Jon Stephens",0.00,NULL,4
306,"2005-05-26","May      ",547,"Kurt Emmons",1,1,"Kanazawa","Japan",610,"Music Boondock","Family",129,2781,1,1,"Mike Hillyer",0.00,NULL,7
307,"2005-05-26","May      ",375,"Aaron Selby",1,1,"Mwene-Ditu","Congo, The Democratic Republic of the",244,"Dorado Notting","Music",139,1097,1,1,"Mike Hillyer",0.00,NULL,5
308,"2005-05-26","May      ",277,"Olga Jimenez",1,1,"Ogbomosho","Nigeria",42,"Artist Coldblooded","Sports",170,187,2,2,"Jon Stephens",0.00,NULL,5
309,"2005-05-26","May      ",251,"Vickie Brewer",1,1,"Halle/Saale","Germany",424,"Holocaust Highball","Children",149,1946,2,2,"Jon Stephens",0.00,NULL,6
